업종명,업소명,소재지(도로명),소재지전화
일반음식점,더램,"서울특별시 송파구 위례성대로18길 28-12, 지상1층 (방이동)",
일반음식점,어벤더치,"서울특별시 송파구 법원로11길 7, c동 지상1층 140호 (문정동, 문정현대지식산업센터1-2)",
일반음식점,왕노가리 치킨타운,서울특별시 송파구 마천로 197 (오금동),
일반음식점,목포뻘낙지,"서울특별시 송파구 성내천로 232, 1층 (마천동)",
일반음식점,고기꾼,"서울특별시 송파구 거마로9길 23, 1층 101호 (거여동)",
일반음식점,초이스시,"서울특별시 송파구 올림픽로 145, 1층 1A46호 (잠실동, 리센츠상가)",
일반음식점,뚱'S족발,"서울특별시 송파구 오금로 544, 지상1층 (거여동)",
일반음식점,카가야키 키친,"서울특별시 송파구 위례성대로18길 10, 1층,지층 (방이동)",
일반음식점,강릉집,"서울특별시 송파구 마천로37길 5, 1층 (마천동)",
일반음식점,아모제푸드(주) 잠실야구장점 델리스푼 미스터피자,"서울특별시 송파구 올림픽로 25, 1층 (잠실동, 잠실아구장외)",02-3432-0662
일반음식점,GJ Brother(갑재형),"서울특별시 송파구 삼학사로13길 37, 1층 102호 (삼전동)",
일반음식점,문정참국수,"서울특별시 송파구 송이로31길 18, 1층 (문정동)",
일반음식점,미강식당,"서울특별시 송파구 백제고분로 122, A동 1층 103호 (잠실동)",
일반음식점,교촌치킨 위례송파점,"서울특별시 송파구 위례광장로 136, 1동 103,104호 (장지동, 위례아이파크 상가)",
일반음식점,라쁘띠,"서울특별시 송파구 가락로11길 19, 1층 (석촌동)",02-4186-773
일반음식점,이교,"서울특별시 송파구 법원로11길 7, C동 지하2층 B202호 (문정동, 문정현대지식산업센터1-2)",02-2008-1240
일반음식점,황해도 아바이순대,"서울특별시 송파구 법원로11길 11, A동 지하2층 B204호 (문정동, 문정현대지식산업센터1-1)",
일반음식점,카페 쿠치나,"서울특별시 송파구 백제고분로31길 41, 1,2층 (삼전동)",
일반음식점,모퉁이,"서울특별시 송파구 마천로61길 1, 1층 (마천동)",
일반음식점,하라핸즈 커피,"서울특별시 송파구 올림픽로12길 4-15, 1층 (잠실동)",
일반음식점,"더바스켓(치킨,떡볶이)","서울특별시 송파구 올림픽로37길 130, A동 162호 (신천동, 파크리오상가)",02-417-6355
일반음식점,후쿠오카 함바그 위례아이파크점,"서울특별시 송파구 위례광장로 136, 3동 C-214,215,216호 (장지동, 위례아이파크 상가)",02-6229-4655
일반음식점,BHC 마천점,"서울특별시 송파구 거마로24길 10, 지상1층 (마천동)",
일반음식점,덮밥장수,"서울특별시 송파구 백제고분로28길 10, 1층 (삼전동)",
일반음식점,우드피플,"서울특별시 송파구 백제고분로 294, 지상1층 (석촌동)",
일반음식점,가고야,"서울특별시 송파구 올림픽로 212, 지하1층 21-1호 (잠실동)",
일반음식점,성내천 닭발,"서울특별시 송파구 성내천로 126, 1층 (거여동)",
일반음식점,몰리노 커피,"서울특별시 송파구 법원로 92, 104호 (문정동, 파트너스1)",
일반음식점,국시봉,"서울특별시 송파구 위례광장로 270, 1층 Y127호 (장지동, 송파와이즈더샵)",
일반음식점,긴자료코,"서울특별시 송파구 백제고분로41길 33, 101호 (송파동)",
일반음식점,낚시에 걸린 바다,"서울특별시 송파구 백제고분로39길 9, 1층 (석촌동)",
일반음식점,더쿠킹스토리 문정점,"서울특별시 송파구 법원로11길 11, B동 지하2층 B213~217호 (문정동, 문정현대지식산업센터 1-1)",02-3400-0365
일반음식점,동대문 철판순대곱창,"서울특별시 송파구 백제고분로39길 10, 1층 (석촌동)",
일반음식점,진1926 문정,"서울특별시 송파구 법원로11길 7, 문정현대지식산업센터1-2 C동 1층 107호 (문정동)",
일반음식점,송파골 순댓국,"서울특별시 송파구 가락로28길 15, 지상1층 (송파동)",
일반음식점,랜돌프비어,"서울특별시 송파구 백제고분로7길 58, 지상2층 (잠실동)",
일반음식점,당산 오돌 (잠실 신천점),"서울특별시 송파구 백제고분로9길 31, 1층 (잠실동)",02-422-5152
일반음식점,육본,"서울특별시 송파구 송이로36길 47, 101, 102, 104호 (문정동)",
일반음식점,72420,"서울특별시 송파구 백제고분로45길 12, 1층 1,2호 (송파동)",
일반음식점,포메인 위례점,"서울특별시 송파구 위례광장로 136, 3동 2층 c-206,207,208호 (장지동, 위례아이파크상가)",
일반음식점,밥 하우스,"서울특별시 송파구 법원로6길 7, 302,303,304호 (문정동)",
일반음식점,본죽 위례중앙점,"서울특별시 송파구 위례광장로 136, 3동 C137호 (장지동, 위례아이파크 상가)",
일반음식점,치킨아리,"서울특별시 송파구 송이로17길 54-28, 지상1층 (가락동)",
일반음식점,풍경,"서울특별시 송파구 법원로11길 11, A동 지하2층 B201~203호 (문정동, 문정현대지식산업센터1-1)",
일반음식점,미인닭발,"서울특별시 송파구 삼전로6길 18, 지상1층 (삼전동)",
일반음식점,60계치킨 올림픽공원역점,"서울특별시 송파구 양재대로 1222, 2층 28호 (방이동, 올림픽선수기자촌 아파트 상가)",
일반음식점,cafe imago(카페 이마고),"서울특별시 송파구 송이로36길 15, 지상1층 (문정동)",
일반음식점,Chag.oB(착오비),"서울특별시 송파구 오금로11길 61-11, 101호 (방이동)",
일반음식점,"Hello It's me(헬로우,잇쯔미)","서울특별시 송파구 법원로 127, 108호 (문정동, 문정대명벨리온)",
일반음식점,쌩메종 월드타워점,"서울특별시 송파구 올림픽로 300, 6층 (신천동, 에비뉴엘)",
일반음식점,참진한 설렁탕,"서울특별시 송파구 법원로11길 7, C동 지하2층 B218호 (문정동, 문정현대지식산업센터)",
일반음식점,가장맛있는족발 문정법조 1호점,"서울특별시 송파구 법원로 127, 105,106,107호 (문정동, 문정대명벨리온)",
일반음식점,원두막,"서울특별시 송파구 올림픽로10길 50, 지상1층 (잠실동)",02-412-8571
일반음식점,푸루빌,"서울특별시 송파구 송이로 12, 지상1층 (송파동)",02-1544-9689
일반음식점,감성커피 테라스,"서울특별시 송파구 중대로12길 9, 지상1층 (가락동)",02-400-7912
일반음식점,모범떡볶이1976 방이역점,"서울특별시 송파구 마천로 41, 지상2층 (방이동)",02-412-5669
일반음식점,남도정식 가시리,"서울특별시 송파구 백제고분로45길 38-16, 지상1층 (송파동)",
일반음식점,함스 갈비집,"서울특별시 송파구 송이로20길 12-5, 지상1층 (가락동)",
일반음식점,미타우동,"서울특별시 송파구 삼전로12길 4, 1층 101호 (삼전동)",
일반음식점,을지로 골뱅이,"서울특별시 송파구 중대로 24, 107호 (문정동)",
일반음식점,에쎄레,"서울특별시 송파구 위례광장로 270, 1층 G103호 (장지동, 송파와이즈더샵)",
일반음식점,지코바 잠실1호점,"서울특별시 송파구 백제고분로19길 32, 1층 105호 (잠실동)",
일반음식점,카츠젠,"서울특별시 송파구 오금로 505, 지상1층 (거여동)",
일반음식점,아머마켓,"서울특별시 송파구 올림픽로 240, 11층 (잠실동, 롯데백화점)",
일반음식점,잠실김밥,"서울특별시 송파구 올림픽로 119, 1층 1비12호 (잠실동, 잠실파인애플상가)",
일반음식점,윤가네 YHJ 햅쌀김밥,"서울특별시 송파구 위례광장로 270, G동 132호 (장지동, 송파와이즈더샾)",02-400-1266
일반음식점,마라공주,"서울특별시 송파구 백제고분로33길 13, 1층 (석촌동)",
일반음식점,호식이두마리치킨 송파위례점,"서울특별시 송파구 위례광장로 200, 2층 201호 (장지동, SB트램스퀘어)",02-400-0038
일반음식점,수신닭발 송파1호점,"서울특별시 송파구 오금로46길 42, 1층 (가락동)",
일반음식점,옹달샘,"서울특별시 송파구 송파대로37길 24-1, 지상1층 (석촌동)",02-419-3002
일반음식점,족통,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 B동 154호 (문정동)",
일반음식점,동해횟집,"서울특별시 송파구 올림픽로35가길 10, 1층 117호 (신천동, 잠실더샾스타파크)",
일반음식점,뚱이네 집밥,"서울특별시 송파구 올림픽로4길 17, 1층 112,113호 (잠실동, 아시아선수촌아파트상가)",
일반음식점,타임리스,"서울특별시 송파구 백제고분로7길 39, 1,2층층 (잠실동)",
일반음식점,파샤,"서울특별시 송파구 올림픽로 240, 2층 (잠실동, 롯데월드어드벤쳐)",
일반음식점,돼지냐소냐,"서울특별시 송파구 송이로 100, 1층 (가락동)",
일반음식점,갤러리카페 커피집,"서울특별시 송파구 송이로30길 35, 102호 (문정동)",02-443-9208
일반음식점,꼬치집,"서울특별시 송파구 백제고분로 158, 1층 101,102,103호 (잠실동)",
일반음식점,(주)생생아구,"서울특별시 송파구 백제고분로7길 8-37, 1층 (잠실동)",
일반음식점,타코비 위례점,"서울특별시 송파구 위례광장로 136, 5동 E-102호 (장지동, 위례아이파크상가)",02-417-8439
일반음식점,서울식당,"서울특별시 송파구 백제고분로29길 29, 1층 (삼전동)",
일반음식점,coffee post(커피포스트),"서울특별시 송파구 송파대로 180, 지상1층 (문정동)",
일반음식점,BHC치킨 문정법조타운점,"서울특별시 송파구 법원로11길 7, C동 1층 156호 (문정동, 문정현대지식산업센터1-2)",
일반음식점,북촌손만두 위례신도시점,"서울특별시 송파구 위례광장로 136, 3동 2층 JC223,224호 (장지동, 위례아이파크 상가)",
일반음식점,고센,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 B동 159호, 160호 (문정동)",
일반음식점,리타(RITA),"서울특별시 송파구 위례성대로14길 3, 지하1층 (방이동)",
일반음식점,(주)현우,"서울특별시 송파구 법원로11길 11, B동 1층 144호 (문정동, 문정현대지식산업센터1-1)",
일반음식점,내일도 두부불백,"서울특별시 송파구 마천로45길 30, 1층 (마천동)",
일반음식점,레브스페셜티 앤 스시,"서울특별시 송파구 법원로11길 11, A동 201호 (문정동, 문정현대지식산업센터 1-1)",02-3400-0666
일반음식점,썬데이피자(Sunday Pizza),"서울특별시 송파구 백제고분로7길 24-12, 2층 (잠실동)",
일반음식점,소육옥,"서울특별시 송파구 마천로57길 8, 지상1층 (마천동)",
일반음식점,이가네 양꼬치,"서울특별시 송파구 법원로11길 7, C동 114,115,116호 (문정동, 현대지식산업센터 1-2)",
일반음식점,놀부족발보쌈부대찌개 문정법조타운점,"서울특별시 송파구 법원로11길 7, C동 지하2층 B214호 (문정동, 현대지식산업센터)",02-3400-0288
일반음식점,포브라더스,"서울특별시 송파구 양재대로 932, 판매동 3층 15-1호 (가락동, 농수산물도매시장)",
일반음식점,풍경애,"서울특별시 송파구 법원로11길 11, A동 121호 (문정동, 현대지식산업센터 1-1)",
일반음식점,열애초밥,"서울특별시 송파구 거마로2길 3-4, 1층 (거여동)",02-2043-9292
일반음식점,청년다방 송파방이점,"서울특별시 송파구 오금로31길 10, 1층 (방이동)",
일반음식점,티지아이에프(TGIF)레이크뷰,"서울특별시 송파구 올림픽로 240, 1층 (잠실동, 롯데월드 매직아일랜드)",022-2184-535
일반음식점,선향원,"서울특별시 송파구 삼학사로 43, 1층 101호 (삼전동)",
일반음식점,조여사님댁 간장게장,"서울특별시 송파구 마천로51길 9-12, 1층 (마천동)",
일반음식점,성수네,"서울특별시 송파구 중대로9길 43, 1층 (가락동)",
일반음식점,신 국민닭발,"서울특별시 송파구 위례광장로 270, G동 1층 121호 (장지동, 송파와이즈더샵)",
일반음식점,제주섬애,"서울특별시 송파구 올림픽로 240, 지하1층 (잠실동, 롯데월드 쇼핑몰)",
일반음식점,흥부네,"서울특별시 송파구 올림픽로 293-19, 지하1층 55,56,57,58호 (신천동, 현대타워)",
일반음식점,나! 박이야,"서울특별시 송파구 오금로49길 31, 1층 (오금동)",
일반음식점,케이에프씨 개롱역매장,"서울특별시 송파구 오금로 404, 1,2층 (가락동)",02-6020-8367
일반음식점,앨리 스토리,"서울특별시 송파구 올림픽로 289, 지하1층 (신천동)",
일반음식점,우리바다 생태찌개,"서울특별시 송파구 위례광장로 270, Y213호 (장지동, 송파와이즈더샵)",
일반음식점,하이꼬꼬,"서울특별시 송파구 올림픽로37길 130, A동 146호 (신천동, 파크리오 상가)",
일반음식점,스콜,"서울특별시 송파구 위례광장로 270, Y동 1층 17호 (장지동, 송파와이즈더샵)",
일반음식점,스낵바,"서울특별시 송파구 충민로 10, 10층 S01호 (문정동, 가든파이브 툴관)",
일반음식점,문스갈비,"서울특별시 송파구 삼학사로6길 17, 1층 104호 (석촌동)",02-422-4221
일반음식점,또래오래,"서울특별시 송파구 중대로16길 12, 1층 (가락동)",02-4005-590
일반음식점,뚱이통닭,"서울특별시 송파구 백제고분로39길 24, 1층 (석촌동)",
일반음식점,풍성식당,"서울특별시 송파구 거마로22길 26-25, 1층 (마천동)",02-401-7982
일반음식점,(유)선우회센터,"서울특별시 송파구 양재대로 932, A동 1층 1호 (가락동, 가락몰테이블)",
